latitude,longitude,brightness,acq_date
42.6253,-94.8726,316.4,2024-01-29
42.125,-96.2016,301.6,2024-02-01
42.1234,-96.2139,310.1,2024-02-01
42.5683,-91.55,313.8,2024-02-06
41.4796,-90.8333,315.8,2024-02-06
41.2034,-92.932,304.2,2024-02-08
40.7414,-93.1058,301.1,2024-02-08
40.537,-90.3142,327.2,2024-02-10
40.5399,-90.3199,303.8,2024-02-10
40.5382,-90.304,310.2,2024-02-10
41.6536,-96.3609,301.0,2024-02-11
41.6553,-96.3727,303.5,2024-02-11
41.6625,-96.3588,305.9,2024-02-11
41.0833,-91.8324,302.6,2024-02-11
40.5742,-90.1959,304.8,2024-02-11
40.5686,-90.1899,305.9,2024-02-11
40.5193,-91.424,300.3,2024-02-12
40.5163,-91.4319,306.4,2024-02-12
41.8035,-90.5381,305.8,2024-02-12
40.5073,-91.446,303.7,2024-02-12
40.6937,-94.0877,327.0,2024-02-12
40.6898,-94.1066,330.5,2024-02-12
41.4794,-90.8353,301.2,2024-02-12
41.8013,-90.5509,307.1,2024-02-12
41.8087,-90.545,317.0,2024-02-12
41.5406,-92.5531,300.0,2024-02-12
41.5787,-92.6316,306.7,2024-02-12
41.7707,-91.6962,302.7,2024-02-12
41.7682,-91.7103,310.6,2024-02-12
42.4285,-91.9754,302.8,2024-02-12
42.9766,-93.4019,300.5,2024-02-12
43.2104,-94.0282,301.2,2024-02-12
43.2137,-94.011,302.6,2024-02-12
41.6466,-96.1906,310.2,2024-02-13
41.0233,-95.9636,303.8,2024-02-13
40.5589,-93.9573,306.7,2024-02-13
41.0644,-94.5233,309.4,2024-02-13
41.2262,-93.4968,300.2,2024-02-13
40.9129,-96.3502,307.4,2024-02-13
41.4266,-93.9154,328.6,2024-02-13
41.4249,-93.9309,301.4,2024-02-13
42.591,-92.4785,300.5,2024-02-14
41.9166,-94.7375,314.5,2024-02-14
41.9125,-94.7177,310.6,2024-02-14
40.4419,-92.9187,303.6,2024-02-14
40.4389,-92.8962,301.8,2024-02-14
41.8427,-90.3348,301.2,2024-02-14
40.5975,-93.2107,303.3,2024-02-15
40.5959,-93.2224,306.4,2024-02-15
40.4726,-94.7699,303.2,2024-02-15
40.757,-95.212,300.1,2024-02-15
40.8413,-94.723,302.2,2024-02-15
41.4753,-90.8381,319.1,2024-02-17
41.8785,-95.7714,312.9,2024-02-17
41.477,-90.8264,313.9,2024-02-17
41.7351,-92.6666,308.3,2024-02-18
41.2916,-95.0252,300.6,2024-02-18
42.0741,-92.9638,314.5,2024-02-18
42.0688,-92.9728,304.6,2024-02-18
41.2213,-94.2341,325.3,2024-02-18
41.2224,-94.2214,312.5,2024-02-18
41.2206,-94.2413,317.2,2024-02-18
41.1241,-95.7113,304.6,2024-02-18
41.5225,-94.2867,301.1,2024-02-18
40.8501,-90.922,307.6,2024-02-19
41.4089,-92.7146,303.9,2024-02-19
41.405,-92.7337,304.1,2024-02-19
41.4187,-92.7229,302.7,2024-02-19
42.0752,-92.9692,306.4,2024-02-19
42.4169,-91.6639,312.0,2024-02-20
42.4153,-91.65,310.3,2024-02-20
42.0248,-91.531,309.3,2024-02-20
41.6286,-91.528,310.8,2024-02-20
41.6271,-91.5147,305.4,2024-02-20
41.1496,-90.8296,303.8,2024-02-20
41.2348,-93.1036,303.0,2024-02-20
40.7048,-95.3324,305.3,2024-02-20
40.5146,-96.0634,304.4,2024-02-20
40.8157,-94.3555,331.2,2024-02-20
40.4484,-92.9112,309.9,2024-02-20
40.588,-94.5657,321.9,2024-02-20
41.0235,-90.7963,302.8,2024-02-20
40.5575,-95.6142,326.4,2024-02-20
40.5559,-95.6259,368.8,2024-02-20
40.5648,-95.6281,307.7,2024-02-20
40.8066,-94.3534,324.5,2024-02-20
40.6432,-95.5921,308.1,2024-02-20
40.9288,-94.7056,310.7,2024-02-20
41.1898,-93.5527,307.0,2024-02-20
41.2935,-94.0812,332.7,2024-02-20
41.7306,-96.0681,324.7,2024-02-20
42.4139,-91.715,301.8,2024-02-20
42.5575,-92.8831,306.2,2024-02-21
40.6976,-95.3595,307.0,2024-02-21
40.7367,-95.8048,310.9,2024-02-21
40.739,-95.8137,310.0,2024-02-21
41.8945,-93.0883,332.9,2024-02-21
41.8922,-93.0929,330.7,2024-02-21
41.2348,-95.9213,307.9,2024-02-22
40.569,-93.8766,306.6,2024-02-22
40.4411,-95.3693,305.9,2024-02-22
40.9661,-93.4124,307.3,2024-02-22
41.1221,-93.0595,307.3,2024-02-22
41.1046,-94.1886,311.5,2024-02-22
41.1731,-94.1634,307.2,2024-02-22
41.4573,-93.1737,306.2,2024-02-22
41.2373,-95.9273,308.2,2024-02-22
42.0162,-93.3375,308.2,2024-02-22
42.2313,-95.6406,303.9,2024-02-22
42.4005,-95.2529,302.3,2024-02-22
42.8399,-92.7077,308.2,2024-02-22
41.7942,-94.6413,307.6,2024-02-22
43.4168,-91.7995,300.2,2024-02-22
43.3823,-93.1838,306.0,2024-02-22
42.0321,-92.4032,304.2,2024-02-22
41.8735,-94.3755,337.6,2024-02-22
41.4825,-90.8236,301.2,2024-02-23
41.2232,-90.7053,303.3,2024-02-23
41.2509,-91.8635,346.9,2024-02-23
41.2487,-91.8505,308.6,2024-02-23
41.2417,-91.8662,318.9,2024-02-23
41.2356,-92.0376,301.8,2024-02-23
41.0465,-91.646,328.2,2024-02-23
41.0442,-91.6327,303.8,2024-02-23
40.9402,-91.6841,311.5,2024-02-23
40.9418,-92.1821,303.2,2024-02-23
40.9397,-92.1693,300.3,2024-02-23
40.9329,-93.2057,326.2,2024-02-23
40.924,-93.2081,310.0,2024-02-23
40.7331,-93.235,331.6,2024-02-23
40.7312,-93.223,316.7,2024-02-23
40.7242,-93.2375,348.2,2024-02-23
40.7223,-93.2255,325.5,2024-02-23
41.7356,-92.0286,300.9,2024-02-23
40.8767,-91.5747,317.4,2024-02-24
40.8889,-91.5734,314.2,2024-02-24
40.5809,-91.6782,305.9,2024-02-24
40.5781,-91.6866,301.8,2024-02-24
40.6918,-95.5518,305.1,2024-02-24
40.6851,-95.5235,304.0,2024-02-24
40.6979,-95.5546,301.6,2024-02-24
40.6913,-95.5261,309.1,2024-02-24
40.6517,-91.4736,316.2,2024-02-24
40.7963,-92.0203,311.6,2024-02-24
40.7938,-92.034,328.3,2024-02-24
41.1619,-90.5428,300.5,2024-02-24
40.712,-93.2075,306.7,2024-02-24
40.709,-93.2232,338.8,2024-02-24
40.9906,-92.7168,303.0,2024-02-24
41.0581,-92.402,301.6,2024-02-24
41.3055,-91.3583,306.4,2024-02-24
41.2623,-90.5015,301.4,2024-02-24
41.4618,-90.9815,303.7,2024-02-24
41.4597,-90.9941,314.6,2024-02-24
40.6795,-95.5417,305.7,2024-02-24
40.6909,-95.5462,330.1,2024-02-24
40.6865,-95.5669,344.7,2024-02-24
41.7024,-91.7586,313.3,2024-02-24
41.6546,-92.5021,304.4,2024-02-24
42.3513,-91.5625,300.7,2024-02-24
40.7565,-92.0493,307.6,2024-02-25
43.0048,-94.601,302.1,2024-02-25
43.0032,-94.5847,307.8,2024-02-25
42.2837,-90.8575,300.5,2024-02-25
42.2024,-91.8351,300.6,2024-02-25
41.9812,-90.9443,301.7,2024-02-25
41.9796,-90.9324,303.1,2024-02-25
41.9113,-90.4477,302.4,2024-02-25
41.9096,-90.4359,304.8,2024-02-25
42.0217,-92.5826,314.5,2024-02-25
41.4794,-91.5941,318.9,2024-02-25
41.6536,-94.0312,304.3,2024-02-25
41.2917,-91.9162,310.8,2024-02-25
41.2795,-91.8941,329.7,2024-02-25
41.2779,-91.882,301.6,2024-02-25
41.2552,-91.8499,305.9,2024-02-25
41.2536,-91.8378,303.8,2024-02-25
41.414,-93.1831,309.3,2024-02-25
41.2585,-92.2946,308.0,2024-02-25
41.4224,-93.8707,300.7,2024-02-25
41.1598,-92.8365,335.6,2024-02-25
41.1583,-92.8238,345.0,2024-02-25
41.1491,-92.8257,317.7,2024-02-25
40.6888,-90.6869,302.4,2024-02-25
40.6152,-90.3169,302.2,2024-02-25
40.7141,-91.1302,302.3,2024-02-25
40.5818,-90.3373,312.3,2024-02-25
40.5801,-90.3257,321.7,2024-02-25
40.7581,-92.0613,326.0,2024-02-25
40.641,-91.4661,301.2,2024-02-25
40.5896,-91.4967,306.8,2024-02-25
40.6239,-91.816,338.6,2024-02-25
40.6223,-91.8042,378.4,2024-02-25
40.5807,-91.4987,304.6,2024-02-25
40.615,-91.818,305.7,2024-02-25
40.6134,-91.8062,338.3,2024-02-25
40.637,-95.6553,308.0,2024-02-25
40.6316,-95.6622,302.8,2024-02-25
40.6299,-95.6458,308.0,2024-02-25
40.6643,-91.5071,306.0,2024-02-25
40.5693,-94.2917,324.6,2024-02-25
40.7986,-92.1185,308.4,2024-02-25
40.5766,-94.2983,318.3,2024-02-25
40.7249,-94.1579,309.9,2024-02-25
40.6286,-95.6556,317.4,2024-02-25
40.8402,-94.0215,312.0,2024-02-25
40.8385,-94.0376,309.9,2024-02-25
40.8505,-94.0234,329.0,2024-02-25
40.8488,-94.0395,326.6,2024-02-25
41.0362,-92.2346,315.7,2024-02-25
41.0857,-91.9459,321.8,2024-02-25
41.0838,-91.9672,316.6,2024-02-25
41.0934,-91.9546,327.6,2024-02-25
40.8873,-94.1517,337.6,2024-02-25
41.0075,-93.4965,309.7,2024-02-25
41.0058,-93.5138,308.8,2024-02-25
41.0484,-93.3075,307.5,2024-02-25
41.2315,-92.2142,309.8,2024-02-25
41.2288,-92.2212,312.7,2024-02-25
41.2871,-92.3552,307.8,2024-02-25
41.3366,-92.1955,326.5,2024-02-25
41.332,-92.2004,324.7,2024-02-25
41.1703,-94.156,312.4,2024-02-25
41.4782,-91.154,305.4,2024-02-25
41.2924,-94.0689,318.6,2024-02-25
41.5338,-91.5972,308.0,2024-02-25
41.7327,-91.3789,308.6,2024-02-25
41.6533,-92.7026,317.2,2024-02-25
41.653,-92.688,309.0,2024-02-25
41.6512,-92.7077,315.3,2024-02-25
41.3954,-95.9482,314.6,2024-02-25
41.3938,-95.9617,308.8,2024-02-25
41.518,-94.9043,310.4,2024-02-25
41.8994,-91.5576,307.6,2024-02-25
41.631,-95.2495,311.2,2024-02-25
41.9203,-93.7001,332.8,2024-02-25
41.9248,-93.6887,313.7,2024-02-25
41.9231,-93.7063,328.1,2024-02-25
41.9561,-96.0695,399.5,2024-02-25
41.9545,-96.0832,390.5,2024-02-25
41.9655,-96.0715,316.6,2024-02-25
42.6772,-91.3522,302.0,2024-02-25
40.5795,-94.1988,309.9,2024-02-25
42.5627,-95.0046,311.4,2024-02-25
42.5728,-95.0066,319.9,2024-02-25
42.5711,-95.0221,306.8,2024-02-25
43.3007,-94.1561,304.9,2024-02-25
40.7011,-91.6463,321.9,2024-02-25
41.9646,-91.9411,312.9,2024-02-26
41.9645,-91.9477,310.2,2024-02-26
41.5142,-93.4659,312.2,2024-02-26
41.9611,-91.34,303.9,2024-02-26
41.5215,-93.437,340.8,2024-02-26
41.5158,-93.4625,324.2,2024-02-26
41.5201,-93.4405,331.0,2024-02-26
41.4744,-90.8413,309.5,2024-02-26
41.9502,-91.3358,306.6,2024-02-26
41.9063,-91.331,304.1,2024-02-27
41.2223,-92.4103,320.5,2024-02-27
41.2206,-92.3909,313.8,2024-02-27
40.5519,-94.1982,325.6,2024-02-27
40.5464,-94.1728,310.1,2024-02-27
41.1299,-92.1864,313.9,2024-02-27
41.0441,-92.8739,333.1,2024-02-27
40.5448,-94.1844,328.4,2024-02-27
41.2496,-92.418,308.1,2024-02-27
40.5431,-94.196,312.5,2024-02-27
41.1787,-92.9738,309.4,2024-02-27
41.3808,-92.4591,314.7,2024-02-27
40.7641,-92.0162,312.7,2024-02-27
41.3792,-92.4721,312.5,2024-02-27
41.5052,-93.4354,316.4,2024-02-27
40.5536,-94.1866,337.8,2024-02-27
40.7213,-91.5432,301.8,2024-02-29
40.3842,-90.376,307.0,2024-02-29
40.7107,-91.1244,313.7,2024-02-29
40.7195,-91.5548,306.5,2024-02-29
40.3938,-93.784,304.5,2024-02-29
40.3916,-93.7971,353.3,2024-02-29
40.4557,-94.551,302.3,2024-02-29
40.8397,-92.6222,306.3,2024-02-29
40.8486,-92.6247,303.1,2024-02-29
40.7164,-93.962,313.5,2024-02-29
40.9955,-92.5773,309.8,2024-02-29
40.9935,-92.5894,301.2,2024-02-29
40.6506,-95.9707,306.6,2024-02-29
40.6581,-95.9608,305.8,2024-02-29
41.2311,-93.5714,300.9,2024-02-29
41.2289,-93.5843,311.8,2024-02-29
41.4685,-92.2338,316.3,2024-02-29
41.111,-96.0694,306.0,2024-02-29
41.4161,-95.8333,304.6,2024-02-29
42.2754,-91.5614,305.8,2024-03-01
42.8974,-90.5161,311.0,2024-03-01
40.4139,-96.5602,319.1,2024-03-01
40.424,-96.5621,324.5,2024-03-01
41.512,-93.4131,312.7,2024-03-01
41.5101,-93.4374,313.3,2024-03-01
41.5225,-93.4391,313.4,2024-03-01
43.4728,-92.2267,305.6,2024-03-01
40.3985,-92.2166,308.8,2024-03-02
41.4782,-90.8292,300.1,2024-03-02
41.4357,-91.7767,322.1,2024-03-02
41.4327,-91.7834,320.7,2024-03-02
41.2171,-91.8467,301.2,2024-03-02
41.1735,-92.4538,304.3,2024-03-02
41.168,-92.4616,303.5,2024-03-02
41.1611,-92.4318,305.2,2024-03-02
40.7293,-91.4174,308.7,2024-03-02
40.7295,-91.4224,310.0,2024-03-02
40.7103,-92.8783,300.7,2024-03-02
41.1658,-90.3538,313.5,2024-03-02
41.0654,-90.9648,308.4,2024-03-02
41.0751,-90.968,310.3,2024-03-02
41.173,-91.6196,306.2,2024-03-02
41.4057,-90.6395,303.1,2024-03-02
41.4741,-90.8316,304.1,2024-03-02
